"ID","SchoolPeriod","Song","Plays"
"4wVOKKEHUJxHCFFNUWDn0B","Freshman-Sophomore Summer","Drake ~ Chicago Freestyle (feat. Giveon)",1
"0IwP4xY3wS0uiGxgqGXgIN","Freshman-Sophomore Summer","The 1975 ~ Chocolate",1
"5O9zs6G6RcB6yP1OKwnwiM","Freshman-Sophomore Summer","Playboi Carti ~ Choppa Won't Miss (feat. Young Thug)",1
"40QrLHWdsxyXLAdjJG4Rxs","Freshman-Sophomore Summer","Polo G ~ Chosen 1",1
"21jGcNKet2qwijlDFuPiPb","Freshman-Sophomore Summer","Post Malone ~ Circles",1
"4CPcZHzSvIBM8AKhdHUwnL","Freshman-Sophomore Summer","Polo G ~ Clueless (with Pop Smoke & Fivio Foreign)",1
"4DTpngLjoHj5gFxEZFeD3J","Freshman-Sophomore Summer","Kodak Black ~ Codeine Dreaming (feat. Lil Wayne)",1
"2RRFTLIglxHgAYQzsSLI4Y","Freshman-Sophomore Summer","Kanye West ~ Coldest Winter",1
"01z2fBGB8Hl3Jd3zXe4IXR","Freshman-Sophomore Summer","Mac Miller ~ Come Back to Earth",1
"2EqlS6tkEnglzr7tkKAAYD","Freshman-Sophomore Summer","The Beatles ~ Come Together - Remastered 2009",1
"2T43UrvAg60ubJVo5KQ3t7","Freshman-Sophomore Summer","Redbone ~ Come and Get Your Love (Rerecorded Version)",1
"1wZqJM5FGDEl3FjHDxDyQd","Freshman-Sophomore Summer","PARTYNEXTDOOR ~ Come and See Me (feat. Drake)",1
"6DZz58CbF0AKw5PCKqNKcM","Freshman-Sophomore Summer","Kanye West ~ Come to Life",1
"23DTCcj8R5BHYgsprq5ngD","Freshman-Sophomore Summer","Jazz At Lincoln Center Orchestra ~ Como Fue (feat. Bobby Carcasses)",1
"61KoN6PlBhQD7sivCcf0hA","Freshman-Sophomore Summer","Amine ~ Compensating (feat. Young Thug)",1
"2NpKgRCZfFb8fVmvk16iMx","Freshman-Sophomore Summer","Queen ~ Crazy Little Thing Called Love",1
"12rhvKDK2FfHTZZ1sSAHDG","Freshman-Sophomore Summer","Matt Maeson ~ Cringe",1
"5ZNvTvKdJXrf7NzfXVAZ1A","Freshman-Sophomore Summer","Traffic ~ Cryin' To Be Heard",1
"19wtw9FEDtbf5z9p5KDCy9","Freshman-Sophomore Summer","Jack Harlow ~ DRIP DROP (feat. Cyhi The Prynce)",1
"0y9uTzK9cNKSAEHnpeRG8C","Freshman-Sophomore Summer","Kendrick Lamar ~ DUCKWORTH.",1
"4VOUXdkDN3USHfEtBjCUPS","Freshman-Sophomore Summer","Kid Cudi ~ Dance 4 Eternity",1
"4pM4yFNLj3pTiNXOZsWYxf","Freshman-Sophomore Summer","Mustard ~ Dangerous World (feat. Travis Scott & YG)",1
"40lm5PFVQopOYaIXmyWNS9","Freshman-Sophomore Summer","Crosby, Stills & Nash ~ Dark Star",1
"29b2b96jozyD9GPCkOrVLs","Freshman-Sophomore Summer","The Beatles ~ Day Tripper - Remastered 2015",1
"2BxpnZOmEu9RQsAlJtt0pb","Freshman-Sophomore Summer","Logic ~ DeLorean",1
"4g9vewQ4Abogig0nBJQN1g","Freshman-Sophomore Summer","Rauw Alejandro ~ Desenfocao'",1
"4qEoqyPbLYnLOii6mKlIjI","Freshman-Sophomore Summer","Adam Hicks ~ Determinate - From """"Lemonade Mouth""""",1
"2jz6rWGqVCYsymwxGoaON4","Freshman-Sophomore Summer","KISS ~ Detroit Rock City",1
"4guBZjUyrGoHsTahO3IHdj","Freshman-Sophomore Summer","Lil Tecca ~ Did It Again",1
"2Ch7LmS7r2Gy2kc64wv3Bz","Freshman-Sophomore Summer","The Weeknd ~ Die For You",1
"7pBrj5rt4SSxXwFKOyZfHR","Freshman-Sophomore Summer","Absofacto ~ Dissolve",1
"0dBXCFV75G0mdi5fo7eO9v","Freshman-Sophomore Summer","Kid Cudi ~ Distant Fantasies",1
"7Hc3YL8oDiAzbiAW32KXrw","Freshman-Sophomore Summer","Kid Cudi ~ Dive",1
"1Bta6k7sXqUJfebYppG7Mq","Freshman-Sophomore Summer","Kid Cudi ~ Does It",1
"1l44zym5HWEFClCHZWK2qW","Freshman-Sophomore Summer","Traffic ~ Don't Be Sad",1
"6WrI0LAC5M1Rw2MnX2ZvEg","Freshman-Sophomore Summer","Dua Lipa ~ Don't Start Now",1
"2TJ1FOCmCBkKm418MjVw5D","Freshman-Sophomore Summer","Kanye West ~ Donda",1
"3VlW71ZRJPEjd17W0bW28D","Freshman-Sophomore Summer","Kanye West ~ Donda Chant",1
"44CZRkOxv7UItaAUmh8PgN","Freshman-Sophomore Summer","Cherub ~ Doses & Mimosas",1
"5pfJsMwoRYKampPay8amX0","Freshman-Sophomore Summer","Macklemore & Ryan Lewis ~ Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",1
"3m8CQnnfJJp4eQMWWl3zay","Freshman-Sophomore Summer","Kirko Bangz ~ Drank in My Cup",1
"42zd6DYQ4o4SECmTITrM1U","Freshman-Sophomore Summer","Meek Mill ~ Dreams and Nightmares",1
"5oady7OSE7dH7LHiqmb3Cr","Freshman-Sophomore Summer","A$AP Ferg ~ Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",1
"7J0eMEmJimSmgHGlSVWkD1","Freshman-Sophomore Summer","Teo ~ Drifting Away",1
"0KAiuUOrLTIkzkpfpn9jb9","Freshman-Sophomore Summer","Train ~ Drive By",1
"0kihIdxFsDff78RP3jaxbC","Freshman-Sophomore Summer","Duke Ellington ~ Duke & Band Leave Stage / Father Norman O'Connor Talks About the Festival - Live",1
"7uwUDD8UkVnF2epgwHP7dg","Freshman-Sophomore Summer","Duke Ellington ~ Duke Announces Soloists / Introduces Pt. II - Live",1
"1JzJykA1Tcid3ltiHhUtV7","Freshman-Sophomore Summer","Duke Ellington ~ Duke Announces Strayhorn's A Train & Nance Duke Introduces Festival Suite, Pt. I & Hamilton - Live",1
"68MTDH8Kk4jBEV1ah0n89s","Freshman-Sophomore Summer","Young Nudy ~ EA (feat. 21 Savage)",1
"1EaKU4dMbesXXd3BrLCtYG","Freshman-Sophomore Summer","Kendrick Lamar ~ ELEMENT.",1
"1EJIcDYXwSqipW5dFe4uJz","Freshman-Sophomore Summer","DJ Khaled ~ EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)",1
"4vmqU3xlzuhxtaeXrtAX1F","Freshman-Sophomore Summer","JID ~ EdEddnEddy",1
"62qut4QWc4SptIRYikqvBK","Freshman-Sophomore Summer","Jazz At Lincoln Center Orchestra ~ El Cantante",1
"3c5xIVqpRMHZ06ZS03egmF","Freshman-Sophomore Summer","Juice WRLD ~ End Of The Road",1
"4K4tXvsNSkxkmo88sdjdSH","Freshman-Sophomore Summer","Morpheus Two ~ Eremito",1
"6dU5RxthbuaN31bRbEDlNw","Freshman-Sophomore Summer","The Black Keys ~ Everlasting Light",1
"0aDPgNavY47XRi95QCYDph","Freshman-Sophomore Summer","Traffic ~ Every Mother's Son",1
"3GVkPk8mqxz0itaAriG1L7","Freshman-Sophomore Summer","XXXTENTACION ~ Everybody Dies In Their Nightmares",1
"254bXAqt3zP6P50BdQvEsq","Freshman-Sophomore Summer","Fleetwood Mac ~ Everywhere - 2017 Remaster",1
"3WnTQDd9A3bpBfzCziElU9","Freshman-Sophomore Summer","Trippie Redd ~ Excitement",1
"1DItMaT9W8U8SrDv8p6rAX","Freshman-Sophomore Summer","Yung Bans ~ Eye 2 Eye",1
"23luOrEVHMfoX0AhfbQuS6","Freshman-Sophomore Summer","Kendrick Lamar ~ FEAR.",1
"4jVBIpuOiMj1crqd8LoCrJ","Freshman-Sophomore Summer","Travis Scott ~ FRANCHISE (feat. Young Thug & M.I.A.)",1
"16aNJYinJv9AAetWD5yJen","Freshman-Sophomore Summer","PARTYNEXTDOOR ~ FREAK IN YOU",1
"19a3JfW8BQwqHWUMbcqSx8","Freshman-Sophomore Summer","Kanye West ~ Famous",1
"6nS4Ny3gzS3O0PkibMPleE","Freshman-Sophomore Summer","Duke Ellington ~ Father Norman O'Connor Introduces Duke & The Orchestra / Duke Introduces Tune & Anderson, Jackson, & Procope - Live",1
"3cjF2OFRmip8spwZYQRKxP","Freshman-Sophomore Summer","Drake ~ Feel No Ways",1
"5eo3Oql60QR7NL2zcEsbe8","Freshman-Sophomore Summer","Traffic ~ Feelin' Alright?",1
"7p4vHnYXkxlzvfePJVpcTr","Freshman-Sophomore Summer","Childish Gambino ~ Feels Like Summer",1
"4Y7XAxTANhu3lmnLAzhWJW","Freshman-Sophomore Summer","Pitbull ~ Fireball (feat. John Ryan)",1
"5rSVQzJQ5nMUcFJDkJMfzL","Freshman-Sophomore Summer","Polo G ~ First Place",1
"7LVHVU3tWfcxj5aiPFEW4Q","Freshman-Sophomore Summer","Coldplay ~ Fix You",1
"5Ryu0SlsYjKh78RkJUONFr","Freshman-Sophomore Summer","Lil Yachty ~ Flex Up (feat. Future & Playboi Carti)",1
"2c8sgbZoEanC3QyFNZxUcA","Freshman-Sophomore Summer","Logic ~ Flexicution",1
"0gnYo3z19PzAVikI7doinv","Freshman-Sophomore Summer","Kid Cudi ~ Flight At First Sight/Advanced",1
"6YUl5cWPcgEdKl4qtCNlsg","Freshman-Sophomore Summer","Flora Vida ~ Flor de Maga",1
"7rt7ywY9yekwaYXk2Zt4Q5","Freshman-Sophomore Summer","Fitz and The Tantrums ~ Fool",1
"3tcoEYOZUHKB3RKNByIN13","Freshman-Sophomore Summer","Lil Uzi Vert ~ For Real",1
"500l6Cwe40hkPqS7Sf7ufY","Freshman-Sophomore Summer","Playboi Carti ~ Foreign",1
"39C5FuZ8C8M0QI8CrMsPkR","Freshman-Sophomore Summer","Boston ~ Foreplay / Long Time",1
"4NpGQqfAGuIkMVRgVD5VRX","Freshman-Sophomore Summer","Tom The Mail Man ~ Forever",1
"25SJaCCPiosugnlY53VhRG","Freshman-Sophomore Summer","Mac DeMarco ~ Freaking Out the Neighborhood",1
"5w8qrluHOGZtgmQRpsrkSf","Freshman-Sophomore Summer","42 Dugg ~ Free Dirt",1
"1HjTPHXn4awvfwhjclnjfZ","Freshman-Sophomore Summer","Moneybagg Yo ~ Free Promo (with Polo G & Lil Durk)",1
"0NUBFYBOOVfpPs3CHXM26p","Freshman-Sophomore Summer","Traffic ~ Freedom Rider",1
"0O6jl8Zamz6TGF0nUwMQsF","Freshman-Sophomore Summer","Kid Cudi ~ Frequency",1
"021JldNpXGATNSC69edcBT","Freshman-Sophomore Summer","Fleetwood Mac ~ Future Games",1
"4VW44pawoOHPUjlN7DX5vk","Freshman-Sophomore Summer","Polo G ~ GANG GANG (with Lil Wayne)",1
"0KhfOSMuS5IS4c57gc2ILY","Freshman-Sophomore Summer","Slumm Prince ~ GD Folks Anthem",1
"5lRkkQ6AqiezT8smWMjOMU","Freshman-Sophomore Summer","Jack Harlow ~ GOIN BACK DOWN",1
"1Kp6WFxRzc0sRBmGSgIYat","Freshman-Sophomore Summer","Logic ~ Gang Related",1
"6ACiYjq5Q7e6BlhZEHz7cd","Freshman-Sophomore Summer","Tyler, The Creator ~ Garden Shed (feat. Estelle)",1
"6JjEVlMkfHWMeYavkEYzNO","Freshman-Sophomore Summer","Nebu Kiniza ~ Gassed Up",1
"6EG0w98d2S1u1copDAHDqP","Freshman-Sophomore Summer","SahBabii ~ Gates to the Sun (POLLEN Singles)",1
"0kNYrbMehFxp1eleTwUjkP","Freshman-Sophomore Summer","Pop Smoke ~ Genius (feat. Lil Tjay & Swae Lee)",1
"3m2aDCqn8eT5ElXDUiboGU","Freshman-Sophomore Summer","Lil Yachty ~ Get Dripped (feat. Playboi Carti)",1
"1GqRv17EiYH30nM3MYE2h5","Freshman-Sophomore Summer","The Beatles ~ Getting Better",1
"6H3kDe7CGoWYBabAeVWGiD","Freshman-Sophomore Summer","The Rolling Stones ~ Gimme Shelter",1
"0x2wtJbtJrox3SDmnMj97x","Freshman-Sophomore Summer","Lynyrd Skynyrd ~ Gimme Three Steps",1
"7lkeI7MsLOZ5gyh9ejaf3W","Freshman-Sophomore Summer","Amanda Seyfried ~ Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack",1
"0vpCjZxZ03dHk71gT6WdHR","Freshman-Sophomore Summer","spice rack ~ Ginger and Lime",1
"14SaZBTjxlorHJQxXh01Hu","Freshman-Sophomore Summer","Summer Walker ~ Girls Need Love (with Drake) - Remix",1
"3wAI7MIQtTgwcRmwchPZBc","Freshman-Sophomore Summer","Big Sean ~ Go Legend (& Metro Boomin)",1
"4xh7W7tlNMIczFhupCPniY","Freshman-Sophomore Summer","Fleetwood Mac ~ Go Your Own Way - 2004 Remaster",1
"1dPNJDYuW9QAtkOpK3eBvO","Freshman-Sophomore Summer","Kanye West ~ God Breathed",1
"6DCZcSspjsKoFjzjrWoCdn","Freshman-Sophomore Summer","Drake ~ God's Plan",1
"5uEYRdEIh9Bo4fpjDd4Na9","Freshman-Sophomore Summer","Travis Scott ~ Goosebumps - Remix",1
"6BY800LJUPLUtIPktfu6Rd","Freshman-Sophomore Summer","Low Phil ~ Great Falls",1
"0TCnOEVeLQMXOUrpPlM7uY","Freshman-Sophomore Summer","Rae Sremmurd ~ Guatemala - From Swaecation",1
"6UjfByV1lDLW0SOVQA4NAi","Freshman-Sophomore Summer","Drake ~ Gyalchester",1
"3JJL91ilRV6fXhKqu0FGXs","Freshman-Sophomore Summer","Tyler, The Creator ~ HOT WIND BLOWS (feat. Lil Wayne)",1
"6SPgp2qK3fb4wPX1SldrNf","Freshman-Sophomore Summer","Don Toliver ~ Had Enough (feat. Quavo & Offset)",1
"5zNCFqfUZ0qsrnDRjcJLdW","Freshman-Sophomore Summer","Blind Faith ~ Had To Cry Today",1
"70tfw9ExwodfKz1b2WrQkP","Freshman-Sophomore Summer","Butcher Brown ~ Hair Grease",1
"0UE0RhnRaEYsiYgXpyLoZc","Freshman-Sophomore Summer","dvsn ~ Hallucinations",1
"2GCFcbxm61rSA8gzsDk6NJ","Freshman-Sophomore Summer","Queen ~ Hammer To Fall",1
"4lUmnwRybYH7mMzf16xB0y","Freshman-Sophomore Summer","Lil Baby ~ Hats Off (feat. Travis Scott)",1
"0GwYkXgQdqY4dyRffHw3HT","Freshman-Sophomore Summer","Cordae ~ Have Mercy",1
"3TEixf6Yhi5ZGUfT0ek33y","Freshman-Sophomore Summer","FITZ ~ Head Up High",1
"6ei10DOWqD7FDC0xxhTHGW","Freshman-Sophomore Summer","Traffic ~ Heaven Is In Your Mind",1
"2ZUJsR8HEktit58X6FuPQM","Freshman-Sophomore Summer","Kanye West ~ Heaven and Hell",1
"1h0pnN5qyrpfQMnwrGzuCu","Freshman-Sophomore Summer","Don Toliver ~ Heaven or Hell",1
"1brpdmqkx3kSxyqzqXfW7J","Freshman-Sophomore Summer","KISS ~ Heaven's On Fire",1
"3rCNmRonlHN1TXQLcG3dSk","Freshman-Sophomore Summer","Kanye West ~ Hell Of A Life",1
"5fO4ybFbomoSWPB3n2d6pe","Freshman-Sophomore Summer","Young Nudy ~ Hell Shell",1
"2r6OAV3WsYtXuXjvJ1lIDi","Freshman-Sophomore Summer","Pop Smoke ~ Hello (feat. A Boogie Wit da Hoodie)",1
"47gzOI0OfVR3vgv5zGkNfd","Freshman-Sophomore Summer","Traffic ~ Here We Go Round The Mulberry Bush - Stereo Version",1
"1egABo30OJfReG7YaiudDS","Freshman-Sophomore Summer","Traffic ~ Hidden Treasure",1
"5fohLPNqO6TqwrZ7BoUWUT","Freshman-Sophomore Summer","The Weeknd ~ High For This",1
"4ZExvJvQXPEeYzGU0N3THi","Freshman-Sophomore Summer","Steve Winwood ~ Higher Love",1
"7Bar1kLTmsRmH6FCKKMEyU","Freshman-Sophomore Summer","SZA ~ Hit Different",1
"6TieEd9BS8NdArngd4AvtA","Freshman-Sophomore Summer","AG Club ~ Hngover",1
"6nV2dFZXpv1JlqDWBeTXRl","Freshman-Sophomore Summer","KSI ~ Holiday",1
"73q3pSigeXXZKFtAuIsF3N","Freshman-Sophomore Summer","Dylan Sinclair ~ Home",1
"5wPyd3IQAZft1vmxoIqGrU","Freshman-Sophomore Summer","Playboi Carti ~ Home (KOD)",1
"5u64RlrnvvbtNh6R0EMh6o","Freshman-Sophomore Summer","Lorde ~ Homemade Dynamite - REMIX",1
"4vaUCv4m6XrqaQEkFi85uH","Freshman-Sophomore Summer","Sitting Duck ~ Hope",1
"04LnYIwoE0buXY2KISiqka","Freshman-Sophomore Summer","Traffic ~ House For Everyone",1
"2r7BPog74oaTG5shNYiUnV","Freshman-Sophomore Summer","The Weeknd ~ House Of Balloons / Glass Table Girls - Original",1
"4tQcyj5488alHT1ZgFduzn","Freshman-Sophomore Summer","Kendrick Lamar ~ How Much A Dollar Cost",1
"6QdnKD1zwEgyOWtkrdzlOF","Freshman-Sophomore Summer","The Weeknd ~ Hurt You",1
"3RiPr603aXAoi4GHyXx0uy","Freshman-Sophomore Summer","Coldplay ~ Hymn for the Weekend",1
"20GrahbI4AzAOWxpYfDKkf","Freshman-Sophomore Summer","DJ Khaled ~ I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",1
"4vp2J1l5RD4gMZwGFLfRAu","Freshman-Sophomore Summer","Black Eyed Peas ~ I Gotta Feeling",1
"4lay3Vtg4Y2m1ftaNNC72r","Freshman-Sophomore Summer","D. Savage ~ I Know",1
"4MIPpjKWw1lLVwS6tLhis1","Freshman-Sophomore Summer","Ahmad Jamal Trio ~ I Love Music",1
"2s8w7n22U328L6Pdfwdodg","Freshman-Sophomore Summer","Logic ~ I Love You Forever",1
"4DtB1PJsbl4KAb2rZVNCUL","Freshman-Sophomore Summer","Queen ~ I Want It All - Remastered 2011",1
"7h2yhVxcZOGyQdOwD4Hu8J","Freshman-Sophomore Summer","Queen ~ I Want To Break Free - Remastered 2011",1
"4pbG9SUmWIvsROVLF0zF9s","Freshman-Sophomore Summer","The Beatles ~ I Want To Hold Your Hand - Remastered 2015",1
"07q0QVgO56EorrSGHC48y3","Freshman-Sophomore Summer","KISS ~ I Was Made For Lovin' You",1
"1cKHdTo9u0ZymJdPGSh6nq","Freshman-Sophomore Summer","The Weeknd ~ I Was Never There",1
"0gEcmyKlIUoi3sHTFVO1bE","Freshman-Sophomore Summer","tobi lou ~ I Was Sad Last Night I'm OK Now",1
"0Sceq3bQBTB70SJwAZm9Nu","Freshman-Sophomore Summer","Logic ~ I'm Probably Gonna Rock Your World",1
"7rSERmjAT38lC5QhJ8hnQc","Freshman-Sophomore Summer","Dropkick Murphys ~ I'm Shipping Up To Boston",1
"366wf5kMxgFOWA9ts6ocpa","Freshman-Sophomore Summer","Jack Harlow ~ ICE",1
"36ltVroxdokt4IVqNh4EEO","Freshman-Sophomore Summer","Kid Cudi ~ ILLusions",1
"2XzAcJx3qBDnS1hD2vNwbh","Freshman-Sophomore Summer","Wallows ~ Ice Cold Pool",1
"22nyEAEM29tcBRhukR089b","Freshman-Sophomore Summer","Jaden ~ Icon",1
"7JeKXMQKm6GoLGTkNy2jZ0","Freshman-Sophomore Summer","50 Cent ~ If I Can't",1
"7ovOQ0x2mgakcGodDD1BPU","Freshman-Sophomore Summer","Aaron May ~ In Love",1
"3Xm9jQDd8my7ui5DUtEHYf","Freshman-Sophomore Summer","Kid Cudi ~ In My Dreams (Cudder Anthem)",1
"4OkiWfrZKmmVoILXk8JEtl","Freshman-Sophomore Summer","J. Cole ~ In The Morning",1
"33TIyliC9yRwNUgXqBJh72","Freshman-Sophomore Summer","Soul Legend ~ In You",1
"4t5Zj9I7WDYFaYlSif13lV","Freshman-Sophomore Summer","Brent Faiyaz ~ Insecure",1
"2jLHm0rzlxKonOQPSApDJN","Freshman-Sophomore Summer","Quinn XCII ~ Intro (Slow)",1
"6H0AwSQ20mo62jGlPGB8S6","Freshman-Sophomore Summer","2 Chainz ~ It's A Vibe",1
"1c0flvMImhKMuiZIc0VzEb","Freshman-Sophomore Summer","Tom Petty ~ It's Good To Be King",1
"42ZrMq4BKsWDrrbMnMRYaK","Freshman-Sophomore Summer","Kanye West ~ Jail",1
"1boXOL0ua7N2iCOUVI1p9F","Freshman-Sophomore Summer","Daniel Caesar ~ Japanese Denim",1
"2rk0lCpO1vkKAQ6BC8bjUX","Freshman-Sophomore Summer","Mick Jenkins ~ Jazz",1
"56JwgcQcxo08w7YXrBzrA5","Freshman-Sophomore Summer","Kanye West ~ Jesus Lord",1
"7Elpy1j2VMqspByPOATCMp","Freshman-Sophomore Summer","Traffic ~ John Barleycorn",1
"6Fba9RZtC6vTY814JToDtP","Freshman-Sophomore Summer","Van Halen ~ Jump",1
"1aF9TeHZbe6OVo9dtjPuzK","Freshman-Sophomore Summer","Kanye West ~ Junya",1
"5orNEFkFG4RP24goF02AuD","Freshman-Sophomore Summer","Sunidhi Chauhan ~ Kashmir Main Tu Kanyakumari",1
"2BUP8KOWDlCsdEV8DJPQQn","Freshman-Sophomore Summer","Jack Harlow ~ Keep It Light",1
"4IlOyxGATYUp7YVy5zrSW8","Freshman-Sophomore Summer","Kanye West ~ Keep My Spirit Alive",1
"2jXO4jFRRDpuv8ihjAuVBk","Freshman-Sophomore Summer","High John ~ Keeps Getting Better",1
"6tZ3b7ik1QDXFAZlXib0YZ","Freshman-Sophomore Summer","J. Cole ~ Kevin's Heart",1
"5ROuFdNB1Z4xSSyxZDS8Mj","Freshman-Sophomore Summer","Nicki Minaj ~ Keys Under Palm Trees",1
"51rXHuKN8Loc4sUlKPODgH","Freshman-Sophomore Summer","Jay Rock ~ King's Dead (with Kendrick Lamar, Future & James Blake)",1
"0BPlV0Mu5rExjWcq9MxUaN","Freshman-Sophomore Summer","Masego ~ King's Rant",1
"0Jcij1eWd5bDMU5iPbxe2i","Freshman-Sophomore Summer","Kid Cudi ~ Kitchen",1
"0wA4SXzlJdrX0bGz0fofEE","Freshman-Sophomore Summer","Raimu ~ Kosame",1
"3RdUzrnE2KgU7aXQ1GqTkn","Freshman-Sophomore Summer","Living Room ~ Kyoto Sunrise",1
"6PGoSes0D9eUDeeAafB2As","Freshman-Sophomore Summer","Kendrick Lamar ~ LOVE. FEAT. ZACARI.",1
"5bvnqVuq7UFl0txSlHpsfS","Freshman-Sophomore Summer","PARTYNEXTDOOR ~ LOYAL (feat. Drake)",1
"7k6CHkXlU4eVA2su2vArHR","Freshman-Sophomore Summer","Cap Kendricks ~ Late Nights & Joyrides",1
"3zsSDCP0SXxYrhookKiuav","Freshman-Sophomore Summer","khaderbai ~ Later, onesie",1
"0RlsFYqkOzlg4ZxVQs9YJA","Freshman-Sophomore Summer","Isaiah Rashad ~ Lay Wit Ya (feat. Duke Deuce)",1
"4qu63nuBpdn0qHUHuObEj1","Freshman-Sophomore Summer","Marshmello ~ Leave Before You Love Me (with Jonas Brothers)",1
"7CmU7JYRrW3AVko82AnZgo","Freshman-Sophomore Summer","Logic ~ Lemon Drop",1
"4FRW5Nza1Ym91BGV4nFWXI","Freshman-Sophomore Summer","Drake ~ Lemon Pepper Freestyle (feat. Rick Ross)",1
"02kDW379Yfd5PzW5A6vuGt","Freshman-Sophomore Summer","Internet Money ~ Lemonade",1
"5sBplhIrmzA4kQGyIOpmDf","Freshman-Sophomore Summer","Internet Money ~ Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix]",1
"57FNYz14MjKVoRTbxtv4A1","Freshman-Sophomore Summer","Internet Money ~ Lemonade - Remix",1
"2fuYa3Lx06QQJAm0MjztKr","Freshman-Sophomore Summer","Radiohead ~ Let Down",1
"5QDGKcQLqOJvoiu8eScEaM","Freshman-Sophomore Summer","Bryson Tiller ~ Let Em' Know",1
"5Gu0PDLN4YJeW75PpBSg9p","Freshman-Sophomore Summer","Hailee Steinfeld ~ Let Me Go (with Alesso, Florida Georgia Line & watt)",1
"4VB6GZMmdN1G5CEtTeUrEH","Freshman-Sophomore Summer","George Frideric Handel ~ Let the Bright Seraphim from Samson, HWV 57 - Voice",1
"3Nd9wTStUxHHBWkbrENCVL","Freshman-Sophomore Summer","Franz Liszt ~ Liebestraum",1
"6QpZXzHcOgXK41Y3YCx203","Freshman-Sophomore Summer","ODIE ~ Little Lies",1
"7xqANDRz8JFxkwfY65WISy","Freshman-Sophomore Summer","The Weeknd ~ Loft Music",1
"1VY2incfH4TLT9PCbot6lj","Freshman-Sophomore Summer","Labh Janjua ~ London Thumakda (From """"Queen"""")",1
"3Ol2xnObFdKV9pmRD2t9x8","Freshman-Sophomore Summer","A Boogie Wit da Hoodie ~ Look Back at It",1
"5YRFttxjAEgm2nq5Z2tlqK","Freshman-Sophomore Summer","Kanye West ~ Lord I Need You",1
"3MAgQuClHcAV8E9CbeBS6f","Freshman-Sophomore Summer","Wale ~ Lotus Flower Bomb (feat. Miguel)",1
"5VSCgNlSmTV2Yq5lB40Eaw","Freshman-Sophomore Summer","John Newman ~ Love Me Again",1
"5J4ZkQpzMUFojo1CtAZYpn","Freshman-Sophomore Summer","Ariana Grande ~ Love Me Harder",1
"5BJSZocnCeSNeYMj3iVqM7","Freshman-Sophomore Summer","OneRepublic ~ Love Runs Out",1
"5WZ4ksSpnNEvhpo4kJSApx","Freshman-Sophomore Summer","G Mills ~ Lush",1
"1Ij4cmQteKslDqCpenSFhF","Freshman-Sophomore Summer","The 1975 ~ M.O.N.E.Y.",1
"6HR1z11h0ROUlWP4Kx8Z7G","Freshman-Sophomore Summer","21 Savage ~ Mad Stalkers",1
"7fzBwaENsIzmYQnkNXtqPj","Freshman-Sophomore Summer","Sam Cross ~ Magnifying",1
"2CInzVilMduj9L8dDXwyUA","Freshman-Sophomore Summer","Brent Faiyaz ~ Make Luv",1
"6QBPIWx7WcAuEzzudRU8pJ","Freshman-Sophomore Summer","Don Toliver ~ Mamma Mia",1
"18sTt1I3EmJQ7TVBrHQK2j","Freshman-Sophomore Summer","Traffic ~ Many A Mile To Freedom",1
"2GtaNlidzvK3hY78kCdsHa","Freshman-Sophomore Summer","Kid Cudi ~ Marijuana",1
"6fXMuxRTO9vdrsAcbO3X5x","Freshman-Sophomore Summer","Kid Cudi ~ Mature Nature",1
"2Qt8qG9SWPdtRiaWcPNJRm","Freshman-Sophomore Summer","42 Dugg ~ Maybach (feat. Future)",1
"4mUIe9gfsdtsVP2zFIl74x","Freshman-Sophomore Summer","Juice WRLD ~ Maze",1
"7yPjeaoQlwF8tfbnAhNO2v","Freshman-Sophomore Summer","AG Club ~ Memphis",1
"06BYSLMHmOMOr1knt53RZv","Freshman-Sophomore Summer","Tohaj ~ Mindfulness",1
"2SFaHGfSeOYBA0foNEVlIY","Freshman-Sophomore Summer","Lil Tecca ~ Molly Girl",1
"0dbTQYW3Ad1FTzIA9t90E8","Freshman-Sophomore Summer","Lil Wayne ~ Mona Lisa (feat. Kendrick Lamar)",1
"2HbKqm4o0w5wEeEFXm2sD4","Freshman-Sophomore Summer","Kendrick Lamar ~ Money Trees",1
"4PwwyZBEkHcm4OTJThCzXi","Freshman-Sophomore Summer","Fitz and The Tantrums ~ Moneygrabber",1
"0JP9xo3adEtGSdUEISiszL","Freshman-Sophomore Summer","XXXTENTACION ~ Moonlight",1
"47wtXjG0Sk6DI6cjkRBcEg","Freshman-Sophomore Summer","Third Eye Blind ~ Motorcycle Drive By",1
"13v5IXnvO2BccWwOx5rb4s","Freshman-Sophomore Summer","A$AP Ferg ~ Move Ya Hips (feat. Nicki Minaj & MadeinTYO)",1
"6m4r3FV4S4SsOSHnrTxqfe","Freshman-Sophomore Summer","Philadelphia Orchestra ~ Movement I: Born in Hope",1
"3bHoW5qELlvNC3Yf6EZdxT","Freshman-Sophomore Summer","Philadelphia Orchestra ~ Movement II: Swimming in Sorrow",1
