"Song","Artist","Plays","First Listen","ID"
"Wavy (Remix) [feat. Travis Scott]","Lil Keed",1,"2021-01-16","7kRVWQ1G4o8w3ubfNW2ZHB"
"Way Up","YG Rob",1,"2022-10-20","4IDvGmvRpD4ZNLznahVHp5"
"Way Up","Zo Val",1,"2018-06-09","2HEtUEw4qnRAy0peeN6SUV"
"Way down We Go","KALEO",1,"2021-03-10","0y1QJc3SJVPKJ1OvFmFqe6"
"We Aite (Wake Your Mind Up)","Kid Cudi",1,"2021-01-01","5SgMhs9A3PSkJd0ruJwUsI"
"We Are Never Ever Getting Back Together","Taylor Swift",1,"2021-03-10","7AEAGTc8cReDqcbPoY9gwo"
"We Are The Champions - Live Aid","Queen",1,"2018-11-24","5SWhZ7Xn6t7TowUp77vaUz"
"We Do It (Jazz Spastiks Remix)","Slum Village",1,"2020-10-31","4K34pgg236OrVDAS6ArcMi"
"We Don't Have To Take Our Clothes Off","Ella Eyre",1,"2017-11-11","48wSJ6NhMFYYB6LjdnPNjM"
"We Got","Ludacris",1,"2022-02-10","3PFtzUP0y7U4kwIJs9GHZY"
"We Got the Power (feat. Jehnny Beth) - Claptone Remix","Gorillaz",1,"2022-03-23","68JZIPnGZxbExNeSb6KslW"
"We Met In the Forest","Raimu",1,"2021-04-29","5mp4bxtPAIID34IKhr7P3U"
"We No Speak Americano","Yolanda Be Cool",1,"2022-09-30","0CJ1quCQhVX9Ax2jYwwovA"
"We R Who We R","Kesha",1,"2016-04-19","0Ji2g9AlYLVHAMG5PJoHPU"
"We Shall Overcome - Live","Joan Baez",1,"2020-09-27","4zRKu0TKr6RYrZvgAunQFc"
"We Will Rock You","Queen",1,"2018-12-29","0a9sd6MEXZXIPHk0fAxpZ4"
"We'll Be Fine, I Promise","Jhove",1,"2021-12-09","0BpBSD0KbLXrqQk1jQKvQi"
"We're Not Gonna Take It","The Who",1,"2020-10-09","7jFImjC2qNx6K4WP8PPzGv"
"Weathercock - 2003 Remaster","Jethro Tull",1,"2020-03-16","3er9M8Bn4k3hDmEjh6DRUF"
"Webbie","DaBaby",1,"2019-05-06","6RModn7Imes5N9srY2KmO0"
"Wedding Bell","Beach House",1,"2022-05-14","36zLN7ZLhQWJUkzPss2KAo"
"Wedding Tux","Kid Cudi",1,"2020-11-10","1fF5gRKsLdZGsfeqVGFzKp"
"Weed","Pressure",1,"2022-04-28","330qImJF2m861HVY1dm6Ec"
"Weight","redveil",1,"2021-05-04","5sdkS8DXx8rXNLxbSos8GS"
"Weightless","TRIBEZ.",1,"2022-04-26","1ea04F11kTXX6Jy5z3OIwk"
"Weird Fishes/ Arpeggi","Radiohead",1,"2020-12-17","4wajJ1o7jWIg62YqpkHC7S"
"Welcome Back","Joey Bada$$",1,"2022-07-22","6lhlzSra6YxSPWw5lzv7hG"
"Welcome To Japan","The Strokes",1,"2022-04-15","7bfocP7GYoLOutUYpTI8tx"
"WellerHub","Jafiki",1,"2022-12-09","6CFZjj9dS2uTeYU7h50C1P"
"West Savannah (feat. SZA)","Isaiah Rashad",1,"2021-09-11","0Gt4nGWoATcQFL38a1NRao"
"Westcoast Collective","Dominic Fike",1,"2022-04-24","7rNun2AyLu4u4rQpRt0iS9"
"Westside Gunn's Interlude (feat. Westside Gunn & ESTA.)","Joyce Wrice",1,"2022-12-06","3jlk5ngTpmgZjw2toIyim1"
"What Are You On?","Roy Woods",1,"2018-03-15","0IJLZPSVj1YVHJQAG5BEdw"
"What Do You Mean?","Justin Bieber",1,"2022-02-19","4B0JvthVoAAuygILe3n4Bs"
"What Goes Around.../...Comes Around (Interlude)","Justin Timberlake",1,"2021-02-18","3pD0f7hSJg2XdQ6udw5Tey"
"What I Got","Sublime",1,"2020-12-05","3B4q6KbHbGV51HO3GznBFF"
"What I Never Knew I Always Wanted","Carrie Underwood",1,"2022-09-28","5b0QOGqikWl9VZ3H3uHrUb"
"What I've Done","Linkin Park",1,"2022-08-30","18lR4BzEs7e3qzc0KVkTpU"
"What If It All Turned out Fine","Jhove",1,"2021-12-09","5gcOwfYRvWbDwho79MwpR5"
"What Makes You Beautiful","One Direction",1,"2021-03-10","4cluDES4hQEUhmXj6TXkSo"
"What Mattered Most","Ty Herndon",1,"2020-03-18","09nWHcNuohUS7HMPdIDwrr"
"What Once Was","Her's",1,"2022-11-03","1XrSjpNe49IiygZfzb74pk"
"What The Price","Migos",1,"2018-11-30","7sO0dVFCfixpLshm4daMH3"
"What They Do","The Roots",1,"2020-10-31","1B53Y95tPd4ah4FExO0egE"
"What You Know","Two Door Cinema Club",1,"2022-02-11","3UjtIALeg72qmJiKPWBvM3"
"What You Need - Original","The Weeknd",1,"2022-07-11","4Yw8TyBm9J8cpy2guHUYog"
"What You Say","Cold War Kids",1,"2022-02-11","6FB739Mi64g0THlFFsj57X"
"What's It Gonna Be?! (feat. Janet Jackson)","Busta Rhymes",1,"2022-02-10","0FpLfrOyHblbDlHUsrPN1N"
"What's My Name?","Rihanna",1,"2022-05-21","6DkXLzBQT7cwXmTyzAB1DJ"
"What's Next","Drake",1,"2021-03-05","3aQem4jVGdhtg116TmJnHz"
"What's On Your Mind?","Ace Frehley",1,"2020-02-07","6lU7Fmi3Ct53jtniveaeba"
"Whatchamacallit (feat. Chris Brown)","Ella Mai",1,"2021-07-16","1YLfaRr3QIW1fF3nvDO0gX"
"Whatever Begins, Also Ends","Muriel Bostdorp",1,"2019-10-17","2rPnJ16EtULbPM6c3MeNhP"
"Wheel in the Sky","Journey",1,"2021-02-21","215wUTQQUo2PElJFEFoB0d"
"When I B On Tha Mic","Rakim",1,"2018-05-25","2p9sprAX27D6U5cuSE9NsM"
"When I Grow Up","NF",1,"2021-03-11","5rLyYxZNzca00ENADO9m54"
"When It Rains","Yawn Shop",1,"2021-07-27","1JVdTVsyF4GPjKUYzxT25A"
"When It's Sleepytime Down South","Wynton Marsalis",1,"2021-08-27","0ZO3xca4fN38Be1un20nc9"
"When The Sky Falls Down","Thelonious Coltrane",1,"2020-11-27","0fwM7YMTxX8MWSA2lnW83B"
"When To Say When","Drake",1,"2020-05-06","5TCBWmEBrin7etRa4Lswr1"
"When You Can Ride Like This","rocomoco",1,"2020-11-27","6XriHWay3nzMSy7Ju0rrLK"
"When You Find out Who You Are","The Incredible String Band",1,"2020-10-02","782BEBaxvlxfrmJiP1Iy01"
"When You Love Someone","James TW",1,"2022-09-28","0TXNKTzawI6VgLoA9UauRp"
"Whenever You Are With Me","Aron Risa",1,"2019-10-17","2E4e5HgV9h58cJdYcZpEX0"
"Where Are We Going? - Alternate Mix 2","Marvin Gaye",1,"2022-10-23","4GXZMcTdcPVULca9yGDib5"
"Where Are You Christmas - From """"Dr. Seuss' How The Grinch Stole Christmas"""" Soundtrack","Faith Hill",1,"2021-11-01","1msuiw6pnXYfxZ7Edyit9U"
"Where Do The Children Play?","Yusuf / Cat Stevens",1,"2020-07-28","71tjVEtCsdVbrQQTVKuBpx"
"Where Does the Good Go","The Young Xp",1,"2022-03-18","1CPhPIbj9IyH4zaX2PDNoq"
"Where I'm Going","Thundercat",1,"2022-08-30","0VcVOg0FcgS7iRn1JNU7Xu"
"Where It'$ At?","Joey Bada$$",1,"2022-07-27","4rkfCWtPe63QU1HXsVTcpc"
"Where Them Girls At (feat. Nicki Minaj & Flo Rida) - Sidney Samson Remix","David Guetta",1,"2016-04-23","1v4lnGDejf8SEpFHo838P0"
"Where They Hiding","30",1,"2020-12-12","4Sg5JasBhHYhDCfWJtFsHS"
"Where or When","Wynton Marsalis",1,"2021-08-27","2JR1WeETsXmFR1kRC2oXXq"
"Where's My Love","SYML",1,"2021-12-07","2NeM9rfWo70KQej9GxeaoL"
"While You Doooo","Teebs",1,"2022-04-25","2y26A8ntk24DSH0cXe8zpB"
"Whippin","Yung Gravy",1,"2019-04-11","1WBvCwgsho7VHVFjntJxRi"
"Whiskey In The Jar","Thin Lizzy",1,"2020-07-03","2uLx3Gka9TGCz9Zgu7Uwav"
"Whisper Song (feat. Nef The Pharaoh, Lil Bean & ShooterGang Kony)","SOB",1,"2021-11-16","4etWPF729FDbEzzJqXOchg"
"Whistle","Flo Rida",1,"2022-01-27","3bC1ahPIYt1btJzSSEyyrF"
"White","Frank Ocean",1,"2022-01-02","1VMdwVq0yaTc4DeqSCi7DO"
"White Christmas (with Shania Twain)","Michael Buble",1,"2020-11-06","2gbCG4Rt9984UZ7Tc0dIFd"
"White Lies","ODESZA",1,"2016-04-21","2QNrqC6rPGTmVn2dwnlFjL"
"White Rabbit - Live at The Woodstock Music & Art Fair, August 17, 1969","Jefferson Airplane",1,"2020-10-13","7bX1W9KGmgr3xN1jkNpNnz"
"Who Am I (What's My Name)?","Snoop Dogg",1,"2022-02-10","12CdB878c6n94tTlNfPcCv"
"Who Are You?","Lil Xan",1,"2017-11-13","4iDFThAr2lWD7F4CpvRmRf"
"Who Likes to Party","Kevin MacLeod",1,"2022-12-09","1Qfrgdb3t70qshkHpu15IB"
"Who Want Problems","Mozzy",1,"2022-02-14","2lToAPQTzu5X1IGyN9N7Im"
"Who Wants To Live Forever - Live at Wembley '86","Queen",1,"2020-07-19","6BcmM3O2H241lqePLvztkv"
"Who's Cheatin' Who","Alan Jackson",1,"2020-03-18","7b7ch5lDx13Jwm2623CxJS"
"Who's Crying Now","Journey",1,"2021-02-21","11Uatd4av1y0YD2x0mQvao"
"Whole Lotta Ice","Drakeo the Ruler",1,"2022-01-09","6fELYIbQcuPtoxhkwqnalL"
"Whole Lotta Love - Live at Fillmore West, San Francisco, CA, 3/5/1971","King Curtis",1,"2020-06-15","0oqrudh2fKMnoYceMNJEQL"
"Whole Lotta Love - Live at Fillmore West, San Francisco, CA, 3/6/1971","King Curtis",1,"2020-06-15","1sjNDyqAwfqdaZrKgTX4QR"
"Whole Wide World - Unpeeled","Cage The Elephant",1,"2022-02-11","5atlAt28h9xM5wxPspr5MU"
"Whoopty","CJ",1,"2020-10-22","1RSzyxqtIO4yX3EyiV4zT5"
"Why Bother?","Weezer",1,"2022-04-15","43Qr1YBCY3vSVCvZuR0PCb"
"Why Don't We Fall in Love","Amerie",1,"2022-08-04","4bnjq8zqtCnxTGxll5ezOO"
"Why Worry","Isaiah Rashad",1,"2021-04-30","0M5pEUmRD3b4nP31L88IdL"
"Why'd You Only Call Me When You're High?","Arctic Monkeys",1,"2021-08-10","086myS9r57YsLbJpU0TgK9"
"Why'z it so hard","Brent Faiyaz",1,"2020-11-22","2QzvawHNCYj6ihrT9LXPQX"
"Wicked","Future",1,"2017-05-18","6BbINUfGabVyiNFJpQXn3x"
"Wicked Games - Original","The Weeknd",1,"2022-07-11","00aqkszH1FdUiJJWvX6iEl"
"Wicked Witch","Nardo Wick",1,"2022-01-09","6TNkJPyBho8mQE6IziibHu"
"Wii Theme Trap","Jmbeatz",1,"2022-12-09","5hWZPNABRB77uev6wtj9vl"
"Wild Child (feat. Jake Torrey)","Lupe Fiasco",1,"2018-12-14","7ID6XJvhkORUD8usrZeY3M"
"Wild One","Thin Lizzy",1,"2020-07-01","2kYNx3wptnHtR1Ub8cdkNn"
"Wild Thoughts","DJ Khaled",1,"2017-06-16","4IIUaKqGMElZ3rGtuvYlNc"
"Wild World","Yusuf / Cat Stevens",1,"2020-07-28","4unVGHGz7jg12vaahoFyMB"
"Wildflowers","Tom Petty",1,"2021-08-28","2Pr1nZpt8A8WP7QYpyq6L3"
"Wildwood Days","Bobby Rydell",1,"2022-10-08","2RWuJ6vBEFqB2xfrAI5Aal"
"Window","Still Woozy",1,"2022-01-18","42Fm8hxhh8i0Zx0Si7XIxd"
"Window Seat","Kurt Stewart",1,"2021-12-09","5JYVocZpeUBB12ZzuxscsQ"
"Wins & Losses","Meek Mill",1,"2022-01-25","2sBHQfX9QxJwGcdutAj6Pj"
"Winter","Khalid",1,"2021-12-14","4V3VshJLUTCIWa77YiAkvM"
"Winter Shells","Mondo Loops",1,"2021-12-09","5sbuvfGpmKeMcmVj2Mp0lk"
"Wipe Your Eyes","Maroon 5",1,"2019-02-02","1c2MXiju7DNPSfsKoVbHlg"
"Wiped-Out","Ace Frehley",1,"2020-02-07","5qa7j9L8PecfGls8P3Y1vR"
"Wish You Were Sober","Conan Gray",1,"2022-02-18","0kn2gu8Pd03DiYHzRvX2Xk"
"Witchcraft","Malia Lou",1,"2020-11-27","1uiT63udKgbNoKnwr6ZQ2N"
"With Colors","Mike Irish",1,"2022-01-18","1qC7iK3bimNP7MMb7kfAlX"
"With You","Drake",1,"2019-07-03","3aJkV6DUTSCqOwVwaBDG9B"
"With You","Fetty Wap",1,"2018-06-05","19YLs0bKAicXKP3rOKE7kq"
"With You There to Help Me - 2001 Remaster","Jethro Tull",1,"2020-08-02","0HVuXDglDs3LBd5fofISSX"
"Withering Tree","Traffic",1,"2021-04-17","4XgRjvaTuJZnDdDP17nnYg"
"Within You Without You - Remastered 2009","The Beatles",1,"2022-07-07","3Umg8CDhO8dOSj7yBTInYb"
"Without You","Thundercat",1,"2022-09-14","5C65pAtduLELDLS6gmLQj9"
"Wngs","NxWorries",1,"2022-02-04","0DwY01hBuR9ljP8MtJL94u"
"Woh Beete Din (From """"Purana Mandir"""") - Female Version","Ajit Singh",1,"2021-02-19","7gTQtAVrMnH8aVOOgXEapE"
"Wokeup","KANKAN",1,"2022-04-12","3jM9VzF2d1AMUyTD8sTmPu"
"Womack","Skilla Baby",1,"2022-02-14","6dNitJ4NMOsX5m3iwJF2HN"
"Woman","Drama Hights",1,"2020-11-27","5AztEW85tSqhZElp2Hq9sy"
"Womply","FWC Big Key",1,"2022-09-16","2T3TTuLlxNm7lzDXD2ylRG"
"Won't Be Late (feat. Drake)","Swae Lee",1,"2020-11-22","2sqsNXfN0HtgDEgaHXiUTa"
"Won't Go Home Without You","Maroon 5",1,"2021-06-16","0tuyEYTaqLxE41yGHSsXjy"
"Won't You Try / Saturday Afternoon - Live at The Woodstock Music & Art Fair, August 17, 1969","Jefferson Airplane",1,"2020-10-11","0y16jqpztLKmCtkmwYI0o2"
"Wonderful","Aretha Franklin",1,"2020-06-15","78EBZOZppjic7aild1Bc8i"
"Wonderful Doors","Blaccmass",1,"2020-12-09","2NqTbCDcXhfKERpHfMusdZ"
"Wondering","Casiio",1,"2021-12-09","5qLkg5ZjthTlRHRAYPVgG7"
"Wonderwall - Remastered","Oasis",1,"2022-04-12","7ygpwy2qP3NbrxVkHvUhXY"
"Woo Baby (feat. Chris Brown)","Pop Smoke",1,"2021-07-16","58T4yPLn4NjBYXfRxeweyM"
"Wooden Ships","Crosby, Stills, Nash & Young",1,"2021-05-30","6reF60Z1fDFvCpIVLlGupg"
"Wooden Ships - 2005 Remaster","Crosby, Stills & Nash",1,"2020-10-24","4ii0zEzFyJgTYXaSzJVJrG"
"Woodlawn","Amine",1,"2021-03-23","4FFC7McrnnwAWKbAqbckTP"
"Woods","Booman Forever",1,"2022-09-01","3KErMlUrHH81OCYCFI0vd5"
"Woods","Mac Miller",1,"2020-11-28","3Qa944OTMZkg8DHjET8JQv"
"Woodstock Inprovisation - Live at The Woodstock Music & Art Fair, August 18, 1969","Jimi Hendrix",1,"2020-11-05","01CyjvhY0cA1T9XwST7FAH"
"Word Up!","Korn",1,"2016-04-20","6oaCwukRHvb3Q0eBfa9wiI"
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","A$AP Ferg",1,"2022-01-25","7xVLFuuYdAvcTfcP3IG3dS"
"Work for It (feat. Big Sean, Gucci Mane & 2 Chainz)","DJ Khaled",1,"2022-03-03","3YtGCqleJmp8wg798qLVtM"
"Work from Home","Fifth Harmony",1,"2016-04-30","0SJPThTy7ynySPF4euczx7"
"Workin Out","JID",1,"2021-09-11","46Lx5epWOQBA3J86ovnxmV"
"Working for the Weekend","Loverboy",1,"2019-11-25","35k31HZI4z9PbBOioaI4dZ"
"Worldwide","Big Time Rush",1,"2022-08-18","18vVJsD68uh386vlZWwO3d"
"Worth","Kid Cudi",1,"2020-11-10","2T4XoPHkzhaRdgmJN4lg9I"
"Would've, Could've, Should've","Taylor Swift",1,"2022-10-23","0aV5uARAknQgYhBaK944FP"
"Wouldn't Leave","Kanye West",1,"2020-11-23","1nGoy0cEj0extAwXYNYTWd"
"Write This Down","George Strait",1,"2020-03-18","1TanmIWbaUj5NVwJ3k4XPd"
"Written in the Stars","Joey Bada$$",1,"2022-07-22","1IfELgl6y4O99Tp3jTGYOv"
"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)","Logic",1,"2018-09-28","6VDz4m1vEGHDDqQojf1mpc"
"Wun for L.","don C",1,"2022-04-25","6aUfk5kyDgpw0V44tuft4K"
"Wurli","Dominic Fike",1,"2022-01-30","5MSshyHGM9ajWSEoBcR0jv"
"Wus Good / Curious","PARTYNEXTDOOR",1,"2020-11-22","2ekdnv2xVIyAdG3ySoDDeY"
"X AE A-12","MAXXJAMEZ",1,"2022-12-09","5ksFw3PEhUqB6fBSRoUG8H"
"XXX's And OOO's (An American Girl)","Trisha Yearwood",1,"2020-03-18","7b05yUcjnxPDUhWNL4nE3K"
"Y U DON'T LOVE ME? (MISS AMERIKKKA)","Joey Bada$$",1,"2022-05-25","6KYVWcOQWm7JrlsPMkrkNi"
"Y.M.C.A.","Village People",1,"2021-09-05","4YOJFyjqh8eAcbKFfv88mV"
"YOU SHOULD KILL YOURSELF - NOW!/HUMBLE YOURSELF","Vonn the Pariah",1,"2022-12-09","01jszcUdnj2eQtz3dCSt2T"
"Yaaro (Friendship) (From """"Chennai-600028"""")","S.P. Charan",1,"2021-10-06","4yY0jEJ4krLZBwHOxbIfK2"
"Yah Yah (feat. Royce Da 5'9"""", Black Thought, Q-Tip & Denaun)","Eminem",1,"2020-01-17","5mZXWEH2eh8zMZGCxT5aW0"
"Yamakasi","Miyagi & Andy Panda",1,"2021-12-11","2fIBmScNzkGmSJ3y2XsmEI"
"Yao Ming","Gunna",1,"2021-11-11","5bWYPkdp7tPbp1dhE9AX43"
"Yeah, Right","The Legends",1,"2021-07-27","3iq3aIY486nvbKbNFokrY2"
"Yedho Oru (From """"Enna Thavam Seithen"""")","S. P. Balasubrahmanyam",1,"2021-09-09","4CKWHVXXzndePYTQOUWcQw"
"Yesterday","Hevi",1,"2021-12-09","2Udej52Op5V3P1xcaOADQn"
"Yethi Yethi","Harris Jayaraj",1,"2021-10-03","0ew71PqPi7ehntkabL9W4c"
"Yiken (Certified)","Priceless Da Roc",1,"2021-10-23","67ncKGqScuJdNUN6bTqclA"
"Yikes!","Billy Marchiafava",1,"2020-05-07","0GSUry7Qw9ofdMV9RfvMFC"
"Ymca","Village People",1,"2020-11-06","7Cp69rNBwU0gaFT8zxExlE"
"Yo (Excuse Me Miss)","Chris Brown",1,"2019-11-18","7DFnq8FYhHMCylykf6ZCxA"
"Yo Love - From """"Queen & Slim: The Soundtrack""""","Vince Staples",1,"2021-09-11","3Vj8RQkFwOmDvUrwu6MtQZ"
"Yo No Soy Celoso","Bad Bunny",1,"2022-09-10","5kVZxyMY1gfdCLiChsfjn1"
"Yonkers","Tyler, The Creator",1,"2022-03-28","1nwkSqzTyXBk6XF796EOav"
"You","A Great Big World",1,"2022-09-28","1o0yFkUycTAWIIWFOlhDcV"
"You - Unlike Pluto Remix Edit","Lost Kings",1,"2016-04-29","1uhvEIIe4BdGdSB4yhEvOo"
"You Ain't Goin' Nowhere","The Byrds",1,"2021-04-17","6kPxXhjSvy8RsmZBAJUiFs"
"You Ain't Seen Nothing Yet - Single Version","Bachman-Turner Overdrive",1,"2020-07-30","6D8hZtbS4ul6jYQRICqRAO"
"You And Me","Lifehouse",1,"2021-03-10","0815caqt2Lytro5EIzMufT"
"You Are Everything","Diana Ross",1,"2022-09-28","1SjqD5q2WvpjOFIklP7sxD"
"You Are Loved","Tamia",1,"2022-09-28","1mV56mY6fCPDhrT1tlrefD"
"You Are My Joy","Aretha Franklin",1,"2020-06-15","60Wdql4zRX1KiiBHBhgZKp"
"You Are My Joy (Reprise)","Aretha Franklin",1,"2020-06-15","7ovpTxQq6ubLJ3Vk5bk3cQ"
"You Belong With Me (Taylor's Version)","Taylor Swift",1,"2022-10-22","1qrpoAMXodY6895hGKoUpA"
"You Came To Me","Beach House",1,"2022-05-14","6PB7R41AktgVRoJHE3XlWr"
"You Changed Me (feat. Chris Brown)","Jamie Foxx",1,"2016-04-24","6za48riBTylMJHsf4AJPxK"
"You Do","dvsn",1,"2019-07-06","4c6cD1QB86VXMd45ViaiYx"
"You Don't Have to Cry - 2005 Remaster","Crosby, Stills & Nash",1,"2020-10-24","0hroZQJfRxMVB5W7eOsJNj"
"You Done Lost Your Good Thing Now - Live at The Woodstock Music & Art Fair, August 17, 1969","Johnny Winter",1,"2020-10-20","3bpn5oC6zDYtQTgV2mLeLY"
"You Give Love A Bad Name - Live In Zurich/2000","Bon Jovi",1,"2019-02-23","3xk2TvEryK35NelT8f3YiB"
"You Gon' Learn (feat. Royce Da 5'9"""" & White Gold)","Eminem",1,"2020-01-17","0GQ5bFTVFFKpwNPc7KwQnB"
"You Got Me","The Roots",1,"2022-10-05","4pdLZsxq0y5oJDb6Cxlokw"
"You Got Me Floatin'","Jimi Hendrix",1,"2020-08-30","2Fu2CXFkfiKKXPGtbDDlvj"
"You Got The Silver","The Rolling Stones",1,"2020-08-13","2pbHaKsIRuIqjZHCLpyQMv"
"You Keep Me Hangin' On","Aretha Franklin",1,"2020-06-15","59FVyaSxXzvoTQKNw4Rz0q"
"You Know You Like It","DJ Snake",1,"2022-01-30","57kR5SniQIbsbVoIjjOUDa"
"You Make Me Feel... (feat. Sabi)","Cobra Starship",1,"2022-06-26","16Of7eeW44kt0a1M0nitHM"
"You Only Live Once","The Strokes",1,"2019-05-10","4fPBB44eDH71YohayI4eKV"
"You Reposted in the Wrong Neighborhood I Glue70 Mashup","Shokk",1,"2022-12-09","0hSzixwdKTfDQewDKq2cP5"
"You Send Me","Aretha Franklin",1,"2020-06-15","4VijLEUxHEzbWKYL5u9wuN"
"You Send Me","Sam Cooke",1,"2022-02-21","6cxNWBuLupOEO3HB5OFgWQ"
"You Shook Me All Night Long","AC/DC",1,"2019-01-28","6yl8Es1tCYD9WdSkeVLFw4"
"You Wreck Me","Tom Petty",1,"2021-08-28","0YkbYk24ODhuewb79zZZzM"
"You're All I Need To Get By","Marvin Gaye",1,"2022-10-23","6Ndauo9gCxNjTfklsFYS7b"
"You're All I Need to Get By (with The Royal Philharmonic Orchestra)","Aretha Franklin",1,"2020-06-15","0VAmZrLpRYKRejQfcx57AU"
"You're All I Need to Get By - Live at Fillmore West, San Francisco, CA, 3/5/1971","Aretha Franklin",1,"2020-06-15","2rYGUL9IaraUCRnZRVFeSm"
"You're All I Need to Get By - Live at Fillmore West, San Francisco, CA, 3/6/1971","Aretha Franklin",1,"2020-06-15","50uMf9cPlHDTeeCloU3DKv"
"You're All I Need to Get By - Live at Fillmore West, San Francisco, CA, 3/7/1971","Aretha Franklin",1,"2020-06-15","22xis3WsvtTbFQY1oU1QLM"
"You're Mines Still (feat. Drake)","Yung Bleu",1,"2021-05-31","7E2C5rBLpCKwQlhJPVFBRS"
"You're My Thrill","Joni Mitchell",1,"2020-07-12","1TVuXe3uU76qjc2mobuFvo"
"You're a Jerk","New Boyz",1,"2020-08-29","30QbrkRLEimw7HWXb7ntrU"
"You're the Inspiration - 2006 Remaster","Chicago",1,"2020-08-04","36lkJSDyMEZoWTqtRj8Q8q"
"You've Given Me Something","Orleans",1,"2021-03-27","20b5ANOVVtfsUDHsNvbnaJ"
"You've Made Me So Very Happy","Blood, Sweat & Tears",1,"2020-10-24","76OUhpuAQSQ2orR5TUeeRc"
"Young Lady","Kid Cudi",1,"2020-11-10","0vLAUpYj7YuO9BpQd6Bg25"
"Young Nigga World","Peezy",1,"2022-02-14","60S3lbtStywamaBz2p1L7g"
"Young, Gifted and Black - Live in Philly 1972; 2007 Remaster","Aretha Franklin",1,"2020-06-15","4h576IxgxSky3mE1FLbLem"
"Youngblood","5 Seconds of Summer",1,"2018-07-12","55S2PQgSMYAhgoTCcGCDfw"
"Younger Generation - Live","John Sebastian",1,"2020-09-29","4faBcBcB8TPq3lmXMtmz3U"
"Your Love","Bobby Dreamz BIG",1,"2022-04-26","3xom10uoqJkepRQVRuXzKM"
"Your Love","Mick Jenkins",1,"2022-02-04","3ETuqR9uCVMAlqdNk6dhB3"
"Your Soul","Hippie Sabotage",1,"2016-04-21","5hzYEPlHm5nHEGCvQJg6QG"
"Your Time","Xanndo",1,"2022-12-09","5nsLkT5siW7Ya6fya2HuRi"
"Yours If You Want It","Rascal Flatts",1,"2018-10-10","4D4xJ4LyDXBWIf9thFSMAJ"
"Youth (feat. Khalid)","Shawn Mendes",1,"2019-03-30","1h0yImRPIVAjhhHeNVlTuC"
"Yummy","Justin Bieber",1,"2020-01-03","41L3O37CECZt3N7ziG2z7l"
"ZTFO","Big Sean",1,"2022-01-19","0z36JaXXoFXuPuQucKEsdx"
"Zara Sa Jhoom Loon Main","Asha Bhosle",1,"2021-02-24","4AfLtSXcvG8AkfQjDR0gJ1"
"Zart","Torky Tork",1,"2020-11-27","62YoiMpGi1MUIH7D8AaBDI"
"Zero%","Jean Dawson",1,"2022-11-04","4XSba3V49d46RtIMlbRsCA"
"Ziggy Stardust - 2002 Remaster","David Bowie",1,"2021-01-31","5GiKw8GWpZ1dJA7hcydCK8"
"Zoe","Genra",1,"2020-10-31","7AdvTJBXmJ3WhedAQGrS9D"
"Zoouston","G2 Genesis",1,"2022-10-29","6U9XVD4vCt5YoygTqJ5UaA"
"a life of pain","Baby Keem",1,"2022-11-03","5wWufNs1j4v2HsL5IZ5Zlp"
"a lonely star","Jhove",1,"2021-12-09","2MJKhWKszAGHBv0tjC4Irj"
"a p p l y i n g . p r e s s u r e","J. Cole",1,"2021-05-14","1d7q712nXjG98HiwHk7HFS"
"abundance","Towerz",1,"2022-01-11","7syC1mAZL26go2SEqVqZR7"
"all i need","whiterosemoxie",1,"2022-03-22","5X2pK9uwRGwwco4mB4VOrc"
"all my friends","21 Savage",1,"2019-09-16","4paAidoE8VAemwU4jgCc6l"
"all the good girls go to hell","Billie Eilish",1,"2019-04-21","6IRdLKIyS4p7XNiP8r6rsx"
"alotta cake","Gunna",1,"2022-04-23","19QKaApDINxlRSKX3w1xSB"
"anxiety (with FRND)","blackbear",1,"2018-02-19","7my1wrfnHqssb3mtHEPWrI"
"applause","whiterosemoxie",1,"2022-03-22","0fTk0R76viu5qQE6bXjTrQ"
"bad guy","Billie Eilish",1,"2019-04-11","2Fxmhks0bxGSBdJ92vM42m"
"better luck next time. - interlude","midwxst",1,"2022-03-16","3KCxuTtC6YL7IsmDXTkN13"
"blank calls","Modernmadeit",1,"2022-12-09","7rVD2JQ3eU1D0GcG4wdDTs"
"blazed (feat. Pharrell Williams)","Ariana Grande",1,"2018-08-17","4mLkiFppf8Xvem6BSY34qw"
"blue","Kamal.",1,"2020-11-28","7pt64sepCy5QmDrgy9wOJS"
"broken","midwxst",1,"2022-07-08","2glnsTtO3HOwZ1iUMiMKja"
"builder home","kudo",1,"2021-12-09","6jJBknUUKqZwflphORsoZb"
"bury a friend","Billie Eilish",1,"2019-04-22","4SSnFejRGlZikf02HLewEF"
"c l o s e","J. Cole",1,"2021-05-14","4YiY551vHi6glMtgVxuqAy"
"can't see","kudo",1,"2021-12-09","2z3IxH5pMYgd60G4qutML6"
"changes","XXXTENTACION",1,"2022-04-18","7AFASza1mXqntmGtbxXprO"
"closed eyes","Jhove",1,"2021-12-09","6YpGfqB0UlgoGrZWfGVkZA"
"cloud machine","datcurryboi",1,"2020-08-14","3w9PRRE9PxeIMjeN4rnECm"
